seed_url,canonical_url,product_id,item_id,vendor_item_id,has_item_id,has_vendor_item_id
https://www.coupang.com/vp/products/7830616996?itemId=21296233575&searchId=116d686a844e44b4bde3cf5d3ba6f3da&vendorItemId=88355996678&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/7830616996?itemId=21296233575&vendorItemId=88355996678,7830616996,21296233575,88355996678,1,1
https://www.coupang.com/vp/products/7934832186?itemId=21839514613&searchId=2ee738e2567f4394a9566547f73d3582&vendorItemId=88887895909&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/7934832186?itemId=21839514613&vendorItemId=88887895909,7934832186,21839514613,88887895909,1,1
https://www.coupang.com/vp/products/8085575604?itemId=22816064715&searchId=5f2c962472c5414ca96df86bdf113c64&vendorItemId=89850895611&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/8085575604?itemId=22816064715&vendorItemId=89850895611,8085575604,22816064715,89850895611,1,1
https://www.coupang.com/vp/products/8112490930?itemId=22989466380&searchId=87a163e7f50d44c2a9d0dd4ded347c97&vendorItemId=90023413962&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/8112490930?itemId=22989466380&vendorItemId=90023413962,8112490930,22989466380,90023413962,1,1
https://www.coupang.com/vp/products/8159166781?itemId=23255234230&searchId=116d686a844e44b4bde3cf5d3ba6f3da&vendorItemId=90287628143&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/8159166781?itemId=23255234230&vendorItemId=90287628143,8159166781,23255234230,90287628143,1,1
https://www.coupang.com/vp/products/8167123647?itemId=23368055310&searchId=ba75fb2c82ed438aad6264916bf5c766&vendorItemId=90339299251&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/8167123647?itemId=23368055310&vendorItemId=90339299251,8167123647,23368055310,90339299251,1,1
https://www.coupang.com/vp/products/8275445331?itemId=23853753306&searchId=2ee738e2567f4394a9566547f73d3582&vendorItemId=90877099045&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/8275445331?itemId=23853753306&vendorItemId=90877099045,8275445331,23853753306,90877099045,1,1
https://www.coupang.com/vp/products/8277741744?itemId=23862390710&searchId=116d686a844e44b4bde3cf5d3ba6f3da&vendorItemId=90885572238&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/8277741744?itemId=23862390710&vendorItemId=90885572238,8277741744,23862390710,90885572238,1,1
https://www.coupang.com/vp/products/8297892209?itemId=23934814203&searchId=116d686a844e44b4bde3cf5d3ba6f3da&vendorItemId=90956781413&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/8297892209?itemId=23934814203&vendorItemId=90956781413,8297892209,23934814203,90956781413,1,1
https://www.coupang.com/vp/products/8301892769?itemId=23950311146&searchId=bfe90970911d4484bf483a73518374d3&vendorItemId=70675391661&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/8301892769?itemId=23950311146&vendorItemId=70675391661,8301892769,23950311146,70675391661,1,1
https://www.coupang.com/vp/products/8301932705?itemId=23950483932&searchId=2ee738e2567f4394a9566547f73d3582&vendorItemId=90972191180&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/8301932705?itemId=23950483932&vendorItemId=90972191180,8301932705,23950483932,90972191180,1,1
https://www.coupang.com/vp/products/8316304317?itemId=24000738560&searchId=116d686a844e44b4bde3cf5d3ba6f3da&vendorItemId=91021596274&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/8316304317?itemId=24000738560&vendorItemId=91021596274,8316304317,24000738560,91021596274,1,1
https://www.coupang.com/vp/products/8316673793?itemId=24002154096&vendorItemId=91022914050,https://www.coupang.com/vp/products/8316673793?itemId=24002154096&vendorItemId=91022914050,8316673793,24002154096,91022914050,1,1
https://www.coupang.com/vp/products/8336066656?itemId=24070455717&searchId=116d686a844e44b4bde3cf5d3ba6f3da&vendorItemId=91090184542&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/8336066656?itemId=24070455717&vendorItemId=91090184542,8336066656,24070455717,91090184542,1,1
https://www.coupang.com/vp/products/8338928069?itemId=12551781714&searchId=5f2c962472c5414ca96df86bdf113c64&vendorItemId=87735387215&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/8338928069?itemId=12551781714&vendorItemId=87735387215,8338928069,12551781714,87735387215,1,1
https://www.coupang.com/vp/products/8402724468?itemId=19940097823&searchId=ba75fb2c82ed438aad6264916bf5c766&vendorItemId=83077559671&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/8402724468?itemId=19940097823&vendorItemId=83077559671,8402724468,19940097823,83077559671,1,1
https://www.coupang.com/vp/products/8410804891?itemId=24318774876&searchId=5f2c962472c5414ca96df86bdf113c64&vendorItemId=91334548505&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/8410804891?itemId=24318774876&vendorItemId=91334548505,8410804891,24318774876,91334548505,1,1
https://www.coupang.com/vp/products/8419389153?itemId=24350227517&searchId=ba75fb2c82ed438aad6264916bf5c766&vendorItemId=90904350461&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/8419389153?itemId=24350227517&vendorItemId=90904350461,8419389153,24350227517,90904350461,1,1
https://www.coupang.com/vp/products/8437226006?itemId=24409124883&searchId=5f2c962472c5414ca96df86bdf113c64&vendorItemId=91423797598&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/8437226006?itemId=24409124883&vendorItemId=91423797598,8437226006,24409124883,91423797598,1,1
https://www.coupang.com/vp/products/8438204817?itemId=24444306132&searchId=5f2c962472c5414ca96df86bdf113c64&vendorItemId=91458246929&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/8438204817?itemId=24444306132&vendorItemId=91458246929,8438204817,24444306132,91458246929,1,1
https://www.coupang.com/vp/products/8475828155?itemId=24527781258&searchId=116d686a844e44b4bde3cf5d3ba6f3da&vendorItemId=91540620649&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/8475828155?itemId=24527781258&vendorItemId=91540620649,8475828155,24527781258,91540620649,1,1
https://www.coupang.com/vp/products/8491915163?itemId=14785785131&searchId=116d686a844e44b4bde3cf5d3ba6f3da&vendorItemId=82025825738&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/8491915163?itemId=14785785131&vendorItemId=82025825738,8491915163,14785785131,82025825738,1,1
https://www.coupang.com/vp/products/8514066355?itemId=24646926434&searchId=ba75fb2c82ed438aad6264916bf5c766&vendorItemId=91657606225&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/8514066355?itemId=24646926434&vendorItemId=91657606225,8514066355,24646926434,91657606225,1,1
https://www.coupang.com/vp/products/8519450374?itemId=24666129278&searchId=ba75fb2c82ed438aad6264916bf5c766&vendorItemId=91676486839&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/8519450374?itemId=24666129278&vendorItemId=91676486839,8519450374,24666129278,91676486839,1,1
https://www.coupang.com/vp/products/8538533061?itemId=24719174535&searchId=ba75fb2c82ed438aad6264916bf5c766&vendorItemId=91728439568&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/8538533061?itemId=24719174535&vendorItemId=91728439568,8538533061,24719174535,91728439568,1,1
https://www.coupang.com/vp/products/8574835602?itemId=17161506144&searchId=116d686a844e44b4bde3cf5d3ba6f3da&vendorItemId=84333950477&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/8574835602?itemId=17161506144&vendorItemId=84333950477,8574835602,17161506144,84333950477,1,1
https://www.coupang.com/vp/products/8586474173?itemId=24892800506&searchId=2ee738e2567f4394a9566547f73d3582&vendorItemId=91899408696&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/8586474173?itemId=24892800506&vendorItemId=91899408696,8586474173,24892800506,91899408696,1,1
https://www.coupang.com/vp/products/8622427376?itemId=25015363393&searchId=ba75fb2c82ed438aad6264916bf5c766&vendorItemId=92020255774&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/8622427376?itemId=25015363393&vendorItemId=92020255774,8622427376,25015363393,92020255774,1,1
https://www.coupang.com/vp/products/8645049203?itemId=25091919094&searchId=ba75fb2c82ed438aad6264916bf5c766&vendorItemId=91638795025&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/8645049203?itemId=25091919094&vendorItemId=91638795025,8645049203,25091919094,91638795025,1,1
https://www.coupang.com/vp/products/8700716794?itemId=25265760766&searchId=2ee738e2567f4394a9566547f73d3582&vendorItemId=92261562220&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/8700716794?itemId=25265760766&vendorItemId=92261562220,8700716794,25265760766,92261562220,1,1
https://www.coupang.com/vp/products/8704994579?itemId=25391266550&searchId=bfe90970911d4484bf483a73518374d3&vendorItemId=92384983355&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/8704994579?itemId=25391266550&vendorItemId=92384983355,8704994579,25391266550,92384983355,1,1
https://www.coupang.com/vp/products/8832063352?itemId=25735169899&searchId=ba75fb2c82ed438aad6264916bf5c766&vendorItemId=91651173210&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/8832063352?itemId=25735169899&vendorItemId=91651173210,8832063352,25735169899,91651173210,1,1
https://www.coupang.com/vp/products/8923480003?itemId=26078496006&searchId=2ee738e2567f4394a9566547f73d3582&vendorItemId=93059462232&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/8923480003?itemId=26078496006&vendorItemId=93059462232,8923480003,26078496006,93059462232,1,1
https://www.coupang.com/vp/products/8926187693?itemId=26089853240&vendorItemId=93070652313,https://www.coupang.com/vp/products/8926187693?itemId=26089853240&vendorItemId=93070652313,8926187693,26089853240,93070652313,1,1
https://www.coupang.com/vp/products/8990198850?itemId=26333585134&searchId=2ee738e2567f4394a9566547f73d3582&vendorItemId=93310788221&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/8990198850?itemId=26333585134&vendorItemId=93310788221,8990198850,26333585134,93310788221,1,1
https://www.coupang.com/vp/products/8999529375?itemId=26371720959&searchId=ba75fb2c82ed438aad6264916bf5c766&vendorItemId=92405012107&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/8999529375?itemId=26371720959&vendorItemId=92405012107,8999529375,26371720959,92405012107,1,1
